n=100000
605,4
606,5
607,4
608,4
609,2
610,1
611,5
612,4
613,2
614,4
615,5
616,3
617,3
618,4
619,5
620,6
621,3
622,1
623,4
624,2
625,2
626,4
627,3
628,3
629,4
630,6
631,6
632,2
633,5
634,2
635,6
636,2
637,3
638,4
639,3
640,6
641,6
642,1
643,5
644,5
645,2
646,2
647,5
648,5
649,6
650,1
651,1
652,5
653,5
654,2
655,1
656,5
657,6
658,4
659,1
660,4
661,1
662,3
663,2
664,2
665,4
666,1
667,5
668,6
669,5
670,4
671,5
672,5
673,6
674,2
675,2
676,4
677,1
678,4
679,1
680,3
681,4
682,4
683,2
684,6
685,5
686,6
687,4
688,1
689,6
690,4
691,1
692,2
693,4
694,1
695,1
696,3
697,5
698,3
699,4
700,6
701,3
702,2
703,3
704,5
705,2
706,1
707,4
708,6
709,4
710,2
711,1
712,1
713,2
714,5
715,2
716,1
717,6
718,6
719,6
720,6
721,3
722,1
723,1
724,1
725,6
726,1
727,3
728,4
729,6
730,4
731,1
732,4
733,1
734,6
735,6
736,1
737,3
738,2
739,4
740,6
741,3
742,6
743,1
744,1
745,5
746,2
747,4
748,3
749,3
750,5
751,5
752,3
753,3
754,5
755,5
756,1
757,3
758,5
759,2
760,2
761,5
762,4
763,6
764,5
765,2
766,6
767,6
768,2
769,2
770,1
771,1
772,1
773,3
774,1
775,4
776,4
777,2
778,6
779,2
780,1
781,2
782,4
783,6
784,4
785,3
786,4
787,4
788,3
789,4
790,2
791,4
792,5
793,4
794,2
795,4
796,5
797,2
798,4
799,5
800,6
801,6
802,5
803,6
804,5
805,2
806,6
807,2
808,2
809,5
810,4
811,2
812,5
813,2
814,6
815,1
816,4
817,5
818,4
819,2
820,4
821,5
822,6
823,6
824,4
825,6
826,1
827,3
828,5
829,1
830,5
831,1
832,5
833,6
834,5
835,6
836,4
837,4
838,4
839,4
840,2
841,4
842,6
843,4
844,6
845,2
846,6
847,1
848,4
849,5
850,3
851,6
852,6
853,2
854,1
855,6
856,1
857,2
858,5
859,2
860,6
861,6
862,3
863,5
864,5
865,3
866,1
867,2
868,4
869,2
870,3
871,6
872,3
873,2
874,4
875,4
876,4
877,6
878,3
879,6
880,3
881,4
882,3
883,5
884,6
885,2
886,1
887,3
888,3
889,6
890,5
891,6
892,5
893,2
894,6
895,2
896,5
897,6
898,2
899,4
900,5
901,6
902,6
903,6
904,3
905,4
906,6
907,5
908,2
909,3
910,3
911,2
912,3
913,1
914,4
915,2
916,5
917,3
918,4
919,1
920,1
921,5
922,2
923,6
924,4
925,2
926,4
927,5
928,3
929,3
930,3
931,6
932,2
933,3
934,3
935,5
936,2
937,1
938,5
939,1
940,2
941,6
942,3
943,1
944,3
945,6
946,5
947,6
948,6
949,4
950,1
951,4
952,3
953,3
954,1
955,1
956,3
957,5
958,5
959,3
960,4
961,5
962,2
963,6
964,4
965,4
966,4
967,2
968,4
969,4
970,5
971,5
972,2
973,2
974,2
975,1
976,6
977,5
978,3
979,1
980,6
981,1
982,3
983,4
984,4
985,3
986,5
987,5
988,5
989,3
990,2
991,3
992,4
993,6
994,3
995,6
996,2
997,6
998,2
999,6
1000,3
1001,5
1002,2
1003,1
1004,4
1005,1
1006,5
1007,1
1008,3
1009,4
1010,5
1011,2
1012,5
1013,5
1014,4
1015,5
1016,4
1017,5
1018,1
1019,2
1020,2
1021,5
1022,4
1023,6
1024,5
1025,3
1026,2
1027,2
1028,2
1029,4
1030,3
1031,3
1032,6
1033,3
1034,5
1035,3
1036,5
1037,1
1038,5
1039,4
1040,6
1041,2
1042,4
1043,5
1044,4
1045,6
1046,3
1047,2
1048,4
1049,2
1050,2
1051,1
1052,5
1053,5
1054,3
1055,4
1056,5
1057,1
1058,5
1059,3
1060,5
1061,1
1062,6
1063,6
1064,4
1065,5
1066,1
1067,1
1068,5
1069,6
1070,2
1071,5
1072,1
1073,2
1074,5
1075,2
1076,6
1077,2
1078,4
1079,4
1080,3
1081,1
1082,4
1083,5
1084,1
1085,4
1086,5
1087,6
1088,3
1089,6
1090,6
1091,1
1092,5
1093,1
1094,5
1095,3
1096,5
1097,2
1098,6
1099,3
1100,2
1101,3
1102,3
1103,3
1104,2
1105,6
1106,1
1107,5
1108,2
1109,1
1110,5
1111,4
1112,3
1113,4
1114,2
1115,4
1116,5
1117,1
1118,6
1119,3
1120,6
1121,4
1122,6
1123,2
1124,3
1125,1
1126,5
1127,5
1128,3
1129,3
1130,6
1131,2
1132,1
1133,3
1134,2
1135,4
1136,3
1137,6
1138,6
1139,4
1140,5
1141,3
1142,3
1143,3
1144,3
1145,1
1146,6
1147,2
1148,4
1149,1
1150,6
1151,2
1152,3
1153,2
1154,4
1155,3
1156,6
1157,6
1158,6
1159,2
1160,6
1161,1
1162,6
1163,4
1164,2
1165,1
1166,4
1167,3
1168,2
1169,5
1170,6
1171,3
1172,2
1173,5
1174,4
1175,1
1176,6
1177,1
1178,5
1179,1
1180,6
1181,5
1182,4
1183,5
1184,1
1185,6
1186,6
1187,1
1188,3
1189,2
1190,4
1191,3
1192,2
1193,3
1194,1
1195,4
1196,6
1197,1
1198,1
1199,5
1200,5
1201,4
1202,1
1203,3
1204,1
1205,2
1206,5
1207,2
1208,5
1209,5
1210,2
1211,4
1212,2
1213,6
1214,2
1215,4
1216,3
1217,6
1218,2
1219,1
1220,1
1221,1
1222,3
1223,1
1224,3
1225,6
1226,2
1227,5
1228,3
1229,2
1230,4
1231,6
1232,4
1233,5
1234,6
1235,2
1236,6
1237,3
1238,6
1239,5
1240,2
1241,2
1242,2
1243,1
1244,4
1245,3
1246,3
1247,3
1248,6
1249,1
1250,4
1251,2
1252,6
1253,4
1254,3
1255,1
1256,2
1257,5
1258,4
1259,2
1260,5
1261,6
1262,6
1263,4
1264,1
1265,6
1266,1
1267,3
1268,4
1269,4
1270,4
1271,5
1272,2
1273,1
1274,2
1275,4
1276,5
1277,5
1278,1
1279,1
1280,2
1281,5
1282,5
1283,3
1284,6
1285,2
1286,6
1287,1
1288,6
1289,4
1290,3
1291,5
1292,2
1293,3
1294,1
1295,5
1296,3
1297,6
1298,1
1299,5
1300,3
1301,5
1302,6
1303,5
1304,4
1305,4
1306,5
1307,5
1308,2
1309,3
1310,4
1311,2
1312,5
1313,2
1314,4
1315,5
1316,3
1317,5
1318,3
1319,3
1320,2
1321,6
1322,1
1323,1
1324,3
1325,2
1326,5
1327,1
1328,2
1329,5
1330,6
1331,1
1332,5
1333,4
1334,4
1335,6
1336,1
1337,6
1338,5
1339,3
1340,2
1341,1
1342,4
1343,2
1344,6
1345,3
1346,3
1347,1
1348,4
1349,3
1350,2
1351,4
1352,6
1353,6
1354,2
1355,6
1356,5
1357,2
1358,4
1359,4
1360,3
1361,2
1362,5
1363,1
1364,4
1365,3
1366,6
1367,3
1368,1
1369,1
1370,1
1371,6
1372,3
1373,1
1374,5
1375,6
1376,2
1377,1
1378,3
1379,3
1380,1
1381,1
1382,4
1383,6
1384,3
1385,2
1386,2
1387,2
1388,5
1389,4
1390,1
1391,2
1392,2
1393,5
1394,4
1395,6
1396,5
1397,2
1398,6
1399,6
1400,3
1401,5
1402,5
1403,6
1404,6
1405,3
1406,3
1407,5
1408,4
1409,6
1410,2
1411,5
1412,4
1413,2
1414,4
1415,1
1416,5
1417,5
1418,4
1419,4
1420,6
1421,6
1422,5
1423,6
1424,1
1425,5
1426,1
1427,6
1428,3
1429,1
1430,1
1431,4
1432,4
1433,2
1434,1
1435,5
1436,3
1437,1
1438,6
1439,1
1440,6
1441,4
1442,3
1443,6
1444,2
1445,1
1446,3
1447,5
1448,4
1449,3
1450,2
1451,5
1452,3
1453,6
1454,4
1455,6
1456,6
1457,1
1458,4
1459,4
1460,4
1461,1
1462,5
1463,2
1464,5
1465,4
1466,6
1467,6
1468,6
1469,2
1470,1
1471,2
1472,2
1473,3
1474,4
1475,2
1476,4
1477,2
1478,3
1479,1
1480,5
1481,5
1482,5
1483,2
1484,6
1485,3
1486,1
1487,5
1488,1
1489,3
1490,6
1491,1
1492,1
1493,1
1494,6
1495,4
1496,5
1497,4
1498,5
1499,1
1500,1
1501,3
1502,1
1503,2
1504,1
1505,3
1506,4
1507,5
1508,2
1509,4
1510,1
1511,4
1512,1
1513,5
1514,1
1515,5
1516,2
1517,4
1518,5
1519,3
1520,5
1521,3
1522,3
1523,2
1524,2
1525,6
1526,1
1527,4
1528,6
1529,6
1530,6
1531,5
1532,2
1533,2
1534,2
1535,5
1536,1
1537,4
1538,1
1539,3
1540,6
1541,5
1542,6
1543,2
1544,3
1545,2
1546,6
1547,1
1548,5
1549,3
1550,1
1551,3
1552,3
1553,6
1554,3
1555,5
1556,2
1557,1
1558,6
1559,4
1560,2
1561,5
1562,3
1563,5
1564,1
1565,5
1566,3
1567,4
1568,1
1569,1
1570,2
1571,1
1572,6
1573,5
1574,2
1575,1
1576,4
1577,2
1578,1
1579,5
1580,4
1581,1
1582,4
1583,5
1584,6
1585,1
1586,3
1587,4
1588,4
1589,5
1590,6
1591,4
1592,6
1593,1
1594,6
1595,3
1596,5
1597,4
1598,1
1599,4
1600,4
1601,4
1602,6
1603,3
1604,3
1605,4
1606,1
1607,3
1608,4
1609,4
1610,2
1611,1
1612,1
1613,6
1614,2
1615,6
1616,1
1617,3
1618,4
1619,3
1620,1
1621,5
1622,6
1623,6
1624,6
1625,5
1626,2
1627,2
1628,3
1629,3
1630,5
1631,3
1632,2
1633,1
1634,5
1635,6
1636,2
1637,6
1638,5
1639,5
1640,4
1641,6
1642,2
1643,5
1644,4
1645,4
1646,5
1647,5
1648,1
1649,2
1650,1
1651,5
1652,1
1653,2
1654,6
1655,3
1656,5
1657,3
1658,2
1659,5
1660,6
1661,6
1662,5
1663,5
1664,1
1665,1
1666,3
1667,1
1668,5
1669,3
1670,5
1671,1
1672,2
1673,2
1674,4
1675,1
1676,2
1677,2
1678,3
1679,4
1680,5
1681,3
1682,3
1683,6
1684,6
1685,2
1686,4
1687,1
1688,2
1689,2
1690,4
1691,2
1692,1
1693,3
1694,4
1695,4
1696,3
1697,6
1698,6
1699,2
1700,1
1701,4
1702,6
1703,3
1704,2
1705,6
1706,2
1707,5
1708,4
1709,4
1710,3
1711,4
1712,5
1713,4
1714,5
1715,6
1716,5
1717,3
1718,5
1719,4
1720,2
1721,6
1722,4
1723,1
1724,4
1725,5
1726,4
1727,3
1728,1
1729,1
1730,5
1731,1
1732,4
1733,3
1734,5
1735,1
1736,2
1737,1
1738,2
1739,6
1740,5
1741,6
1742,5
1743,4
1744,6
1745,1
1746,2
1747,3
1748,2
1749,1
1750,3
1751,6
1752,1
1753,2
1754,2
1755,3
1756,2
1757,5
1758,3
1759,6
1760,2
1761,6
1762,4
1763,3
1764,4
1765,1
1766,3
1767,1
1768,4
1769,4
1770,5
1771,5
1772,5
1773,3
1774,1
1775,3
1776,5
1777,4
1778,1
1779,4
1780,2
1781,4
1782,4
1783,5
1784,1
1785,6
1786,4
1787,4
1788,2
1789,2
1790,1
1791,3
1792,3
1793,3
1794,1
1795,2
1796,4
1797,5
1798,1
1799,3
1800,3
1801,6
1802,3
1803,5
1804,1
1805,2
1806,6
1807,2
1808,1
1809,3
1810,4
1811,1
1812,6
1813,3
1814,6
1815,1
1816,4
1817,4
1818,6
1819,1
1820,1
1821,2
1822,1
1823,4
1824,2
1825,6
1826,3
1827,5
1828,6
1829,1
1830,6
1831,2
1832,4
1833,3
1834,1
1835,6
1836,6
1837,4
1838,5
1839,3
1840,3
1841,2
1842,3
1843,5
1844,1
1845,1
1846,1
1847,3
1848,6
1849,2
1850,2
1851,2
1852,6
1853,2
1854,1
1855,2
1856,3
1857,3
1858,2
1859,6
1860,1
1861,2
1862,4
1863,4
1864,4
1865,4
1866,2
1867,6
1868,3
1869,5
1870,2
1871,5
1872,3
1873,5
1874,4
1875,3
1876,3
1877,6
1878,5
1879,6
1880,4
1881,2
1882,2
1883,4
1884,6
1885,3
1886,1
1887,6
1888,1
1889,2
1890,6
1891,1
1892,4
1893,4
1894,1
1895,5
1896,5
1897,1
1898,5
1899,3
1900,6
1901,1
1902,5
1903,1
1904,5
1905,2
1906,5
1907,4
1908,1
1909,4
1910,1
1911,1
1912,1
1913,6
1914,3
1915,5
1916,3
1917,6
1918,5
1919,6
1920,6
1921,3
1922,6
1923,2
1924,6
1925,1
1926,6
1927,5
1928,4
1929,3
1930,1
1931,1
1932,3
1933,1
1934,6
1935,1
1936,2
1937,2
1938,3
1939,3
1940,6
1941,2
1942,6
1943,6
1944,4
1945,4
1946,2
1947,3
1948,4
1949,5
1950,1
1951,6
1952,5
1953,5
1954,4
1955,4
1956,4
1957,1
1958,4
1959,6
1960,5
1961,2
1962,4
1963,4
1964,2
1965,1
1966,1
1967,3
1968,4
1969,2
1970,2
1971,6
1972,4
1973,6
1974,4
1975,5
1976,4
1977,4
1978,1
1979,5
1980,4
1981,4
1982,4
1983,4
1984,3
1985,3
1986,1
1987,1
1988,3
1989,1
1990,3
1991,4
1992,6
1993,6
1994,5
1995,6
1996,5
1997,4
1998,6
1999,3
2000,5
2001,6
2002,6
2003,2
2004,2
2005,6
2006,4
2007,5
2008,2
2009,4
2010,4
2011,4
2012,1
2013,6
2014,5
2015,4
2016,1
2017,2
2018,6
2019,1
2020,3
2021,1
2022,1
2023,3
2024,1
2025,6
2026,2
2027,3
2028,2
2029,2
2030,5
2031,6
2032,3
2033,2
2034,4
2035,2
2036,4
2037,2
2038,2
2039,3
2040,3
2041,1
2042,3
2043,3
2044,6
2045,4
2046,1
2047,1
2048,6
2049,1
2050,3
2051,3
2052,2
2053,1
2054,6
2055,5
2056,1
2057,5
2058,6
2059,1
2060,4
2061,1
2062,6
2063,4
2064,1
2065,6
2066,5
2067,6
2068,6
2069,4
2070,1
2071,4
2072,4
2073,4
2074,5
2075,3
2076,4
2077,5
2078,2
2079,5
2080,5
2081,3
2082,1
2083,4
2084,5
2085,2
2086,6
2087,2
2088,5
2089,3
2090,5
2091,4
2092,5
2093,4
2094,4
2095,5
2096,3
2097,4
2098,6
2099,4
2100,5
2101,5
2102,1
2103,4
2104,3
2105,2
2106,2
2107,4
2108,6
2109,2
2110,1
2111,6
2112,5
2113,4
2114,1
2115,5
2116,6
2117,5
2118,2
2119,2
2120,1
2121,5
2122,3
2123,5
2124,2
2125,1
2126,5
2127,5
2128,4
2129,1
2130,1
2131,1
2132,2
2133,2
2134,4
2135,5
2136,1
2137,1
2138,2
2139,4
2140,3
2141,6
2142,6
2143,2
2144,3
2145,3
2146,3
2147,6
2148,3
2149,2
2150,6
2151,2
2152,3
2153,4
2154,4
2155,1
2156,1
2157,4
2158,1
2159,6
2160,6
2161,2
2162,4
2163,5
2164,3
2165,1
2166,4
2167,3
2168,1
2169,1
2170,5
2171,3
2172,5
2173,1
2174,3
2175,5
2176,6
2177,1
2178,5
2179,1
2180,6
2181,3
2182,1
2183,3
2184,4
2185,2
2186,4
2187,4
2188,4
2189,6
2190,6
2191,6
2192,4
2193,4
2194,6
2195,5
2196,6
2197,4
2198,5
2199,6
2200,5
2201,2
2202,5
2203,1
2204,5
2205,1
2206,5
2207,6
2208,1
2209,5
2210,4
2211,6
2212,5
2213,5
2214,2
2215,1
2216,4
2217,1
2218,2
2219,6
2220,2
2221,1
2222,4
2223,1
2224,6
2225,2
2226,1
2227,4
2228,5
2229,4
2230,3
2231,1
2232,1
2233,4
2234,5
2235,2
2236,6
2237,4
2238,6
2239,6
2240,5
2241,1
2242,6
2243,3
2244,5
2245,5
2246,1
2247,2
2248,2
2249,5
2250,5
2251,3
2252,1
2253,3
2254,5
2255,5
2256,1
2257,4
2258,4
2259,4
2260,2
2261,4
2262,2
2263,5
2264,1
2265,6
2266,4
2267,5
2268,2
2269,4
2270,6
2271,2
2272,4
2273,6
2274,3
2275,3
2276,3
2277,6
2278,2
2279,3
2280,4
2281,5
2282,4
2283,3
2284,4
2285,5
2286,1
2287,6
2288,2
2289,1
2290,6
2291,3
2292,3
2293,4
2294,6
2295,3
2296,5
2297,1
2298,2
2299,1
2300,1
2301,3
2302,4
2303,4
2304,5
2305,4
2306,3
2307,6
2308,1
2309,2
2310,5
2311,3
2312,1
2313,1
2314,6
2315,4
2316,2
2317,4
2318,2
2319,3
2320,4
2321,4
2322,1
2323,1
2324,5
2325,1
2326,4
2327,2
2328,5
2329,5
2330,1
2331,1
2332,6
2333,5
2334,6
2335,2
2336,5
2337,2
2338,6
2339,3
2340,5
2341,3
2342,3
2343,4
2344,4
2345,3
2346,4
2347,2
2348,4
2349,4
2350,6
2351,1
2352,1
2353,3
2354,3
2355,1
2356,3
2357,2
2358,6
2359,6
2360,3
2361,2
2362,5
2363,2
2364,4
2365,6
2366,6
2367,1
2368,1
2369,2
2370,3
2371,2
2372,5
2373,2
2374,4
2375,5
2376,6
2377,3
2378,4
2379,6
2380,2
2381,2
2382,6
2383,6
2384,6
2385,2
2386,5
2387,2
2388,6
2389,3
2390,6
2391,5
2392,6
2393,2
2394,3
2395,2
2396,4
2397,4
2398,2
2399,5
2400,3
2401,2
2402,5
2403,2
2404,1
2405,2
2406,6
2407,5
2408,5
2409,2
2410,4
2411,6
2412,3
2413,4
2414,4
2415,3
2416,6
2417,6
2418,5
2419,6
2420,6
2421,1
2422,5
2423,4
2424,5
2425,6
2426,2
2427,2
2428,1
2429,3
2430,6
2431,6
2432,3
2433,4
2434,5
2435,5
2436,2
2437,6
2438,6
2439,3
2440,1
2441,3
2442,4
2443,5
2444,3
2445,6
2446,5
2447,5
2448,4
2449,3
2450,5
2451,1
2452,2
2453,1
2454,5
2455,6
2456,6
2457,3
2458,3
2459,2
2460,1
2461,1
2462,6
2463,6
2464,6
2465,1
2466,4
2467,5
2468,4
2469,5
2470,6
2471,3
2472,5
2473,5
2474,4
2475,4
2476,3
2477,3
2478,5
2479,1
2480,5
2481,3
2482,6
2483,5
2484,6
2485,5
2486,2
2487,3
2488,5
2489,6
2490,2
2491,1
2492,1
2493,3
2494,5
2495,5
2496,6
2497,6
2498,1
2499,1
2500,1
2501,3
2502,5
2503,1
2504,5
2505,5
2506,4
2507,3
2508,2
2509,4
2510,5
2511,4
2512,5
2513,5
2514,6
2515,3
2516,6
2517,4
2518,1
2519,6
2520,2
2521,3
2522,3
2523,6
2524,4
2525,2
2526,4
2527,6
2528,1
2529,6
2530,6
2531,4
2532,6
2533,6
2534,3
2535,6
2536,3
2537,2
2538,3
2539,2
2540,2
2541,1
2542,3
2543,2
2544,4
2545,3
2546,1
2547,4
2548,6
2549,1
2550,3
2551,2
2552,3
2553,1
2554,6
2555,4
2556,3
2557,3
2558,5
2559,5
2560,1
2561,3
2562,1
2563,3
2564,2
2565,2
2566,3
2567,5
2568,6
2569,4
2570,3
2571,3
2572,1
2573,6
2574,2
2575,6
2576,5
2577,6
2578,2
2579,1
2580,3
2581,5
2582,5
2583,3
2584,4
2585,6
2586,5
2587,1
2588,2
2589,2
2590,5
2591,3
2592,1
2593,2
2594,3
2595,2
2596,5
2597,3
2598,4
2599,4
2600,5
2601,3
2602,6
2603,5
2604,6
2605,1
2606,3
2607,2
2608,5
2609,4
2610,4
2611,4
2612,1
2613,5
2614,3
2615,4
2616,3
2617,1
2618,2
2619,4
2620,1
2621,6
2622,6
2623,6
2624,3
2625,2
2626,4
2627,5
2628,1
2629,4
2630,1
2631,6
2632,2
2633,1
2634,6
2635,4
2636,3
2637,1
2638,2
2639,5
2640,3
2641,6
2642,6
2643,6
2644,4
2645,6
2646,4
2647,2
2648,5
2649,4
2650,3
2651,5
2652,2
2653,2
2654,4
2655,3
2656,1
2657,4
2658,6
2659,4
2660,3
2661,5
2662,5
2663,1
2664,3
2665,6
2666,6
2667,5
2668,3
2669,2
2670,1
2671,5
2672,3
2673,5
2674,3
2675,4
2676,5
2677,4
2678,3
2679,5
2680,5
2681,3
2682,6
2683,6
2684,6
2685,2
2686,5
2687,1
2688,2
2689,5
2690,4
2691,3
2692,1
2693,4
2694,5
2695,5
2696,4
2697,6
2698,3
2699,6
2700,5
2701,5
2702,2
2703,1
2704,5
2705,1
2706,1
2707,6
2708,2
2709,6
2710,3
2711,4
2712,4
2713,6
2714,2
2715,2
2716,6
2717,2
2718,6
2719,6
2720,6
2721,2
2722,5
2723,6
2724,5
2725,5
2726,6
2727,1
2728,4
2729,6
2730,6
2731,4
2732,1
2733,5
2734,1
2735,1
2736,3
2737,5
2738,5
2739,4
2740,1
2741,6
2742,1
2743,6
2744,6
2745,1
2746,5
2747,1
2748,1
2749,5
2750,6
2751,3
2752,3
2753,1
2754,1
2755,6
2756,5
2757,2
2758,1
2759,1
2760,1
2761,4
2762,6
2763,2
2764,5
2765,6
2766,6
2767,4
2768,2
2769,2
2770,5
2771,2
2772,1
2773,2
2774,6
2775,5
2776,6
2777,2
2778,6
2779,4
2780,3
2781,4
2782,2
2783,6
2784,4
2785,3
2786,5
2787,2
2788,1
2789,4
2790,1
2791,2
2792,3
2793,2
2794,4
2795,3
2796,1
2797,2
2798,3
2799,3
2800,6
2801,1
2802,3
2803,2
2804,3
2805,1
2806,3
2807,4
2808,5
2809,5
2810,6
2811,2
2812,3
2813,3
2814,3
2815,1
2816,2
2817,4
2818,1
2819,6
2820,4
2821,5
2822,2
2823,4
2824,2
2825,4
2826,1
2827,1
2828,5
2829,5
2830,6
2831,1
2832,3
2833,5
2834,2
2835,2
2836,6
2837,4
2838,5
2839,5
2840,3
2841,2
2842,1
2843,1
2844,1
2845,2
2846,4
2847,2
2848,2
2849,5
2850,4
2851,6
2852,2
2853,3
2854,5
2855,1
2856,1
2857,5
2858,6
2859,1
2860,5
2861,4
2862,5
2863,5
2864,6
2865,6
2866,2
2867,3
2868,1
2869,6
2870,4
2871,4
2872,1
2873,4
2874,1
2875,1
2876,2
2877,3
2878,5
2879,1
2880,2
2881,5
2882,5
2883,6
2884,1
2885,1
2886,1
2887,6
2888,5
2889,5
2890,1
2891,1
2892,3
2893,1
2894,2
2895,1
2896,2
2897,1
2898,2
2899,1
2900,3
2901,2
2902,4
2903,6
2904,4
2905,4
2906,2
2907,5
2908,1
2909,4
2910,1
2911,5
2912,6
2913,2
2914,4
2915,4
2916,4
2917,4
2918,2
2919,2
2920,3
2921,5
2922,3
2923,4
2924,1
2925,6
2926,6
2927,4
2928,4
2929,4
2930,2
2931,6
2932,3
2933,6
2934,3
2935,3
2936,2
2937,3
2938,2
2939,5
2940,6
2941,1
2942,5
2943,1
2944,1
2945,1
2946,1
2947,6
2948,3
2949,6
2950,2
2951,6
2952,1
2953,3
2954,6
2955,5
2956,4
2957,4
2958,5
2959,3
2960,3
2961,2
2962,4
2963,4
2964,6
2965,1
2966,2
2967,4
2968,1
2969,4
2970,6
2971,2
2972,2
2973,6
2974,2
2975,6
2976,4
2977,4
2978,1
2979,2
2980,3
2981,3
2982,3
2983,4
2984,6
2985,3
2986,6
2987,3
2988,6
2989,4
2990,4
2991,6
2992,1
2993,5
2994,6
2995,5
2996,6
2997,4
